,Name,Tm,mlbID,key_bbref
1483,Patrick Wisdom,Chicago,621550,wisdopa01
1484,Brett Wisely,San Francisco,689172,wiselbr01
1485,Matt Wisler,San Francisco,605538,wislema01
1486,Bobby Witt Jr.,Kansas City,677951,wittbo02
1487,Tony Wolters,"Chicago,Los Angeles",547172,wolteto01
1488,Connor Wong,Boston,657136,wongco01
1489,Kean Wong,Los Angeles,642221,wongke01
1490,Kolten Wong,"Los Angeles,Milwaukee,Seattle",543939,wongko01
1491,Alex Wood,San Francisco,622072,woodal02
1492,James Wood,Washington,695578,woodja03
1493,Jake Woodford,St. Louis,663765,woodfja01
1494,Brandon Woodruff,Milwaukee,605540,woodrbr01
1495,Kyle Wright,Atlanta,657140,wrighky01
1496,Austin Wynns,"Baltimore,Cincinnati,Colorado,Los Angeles,San Francisco",642851,wynnsau01
1497,Miguel Yajure,Pittsburgh,664337,yajurmi01
1498,Jordan Yamamoto,New York,657141,yamamjo01
1499,Eric Yang,Cincinnati,687066,yanger01
1500,Ryan Yarbrough,Tampa Bay,642232,yarbrry01
1501,Mike Yastrzemski,San Francisco,573262,yastrmi01
1502,Christian Yelich,Milwaukee,592885,yelicch01
1503,Juan Yepez,"St. Louis,Washington",660766,yepezju01
1504,Huascar Ynoa,Atlanta,660623,ynoahu01
1505,Nick Yorke,Pittsburgh,694377,yorkeni01
1506,Masataka Yoshida,Boston,807799,yoshima02
1507,Alex Young,Arizona,622065,youngal01
1509,Andrew Young,Arizona,670370,youngan02
1510,Jacob Young,Washington,696285,youngja03
1511,Jared Young,Chicago,676724,youngja02
1512,Seby Zavala,"Arizona,Chicago,Seattle",664874,zavalse01
1513,Bradley Zimmer,"Cleveland,Philadelphia,Toronto",605548,zimmebr01
1514,Ryan Zimmerman,Washington,475582,zimmery01
1515,Bruce Zimmermann,Baltimore,669145,zimmebr02
1516,Jordan Zimmermann,Milwaukee,519455,zimmejo02
1517,Tyler Zuber,Kansas City,676604,zuberty01
1518,Mike Zunino,"Cleveland,Tampa Bay",572287,zuninmi01
